NUTS_ID,CNTR_CODE,NAME_LATN,NAME_ENGL,EU_STAT,CC_STAT,is_eu,sample_group,TIME_PERIOD,unit,gdp_pc_index,log_gdp_pc_index,obs_flag,conf_status,gdp_map_class,queen_degree,is_queen_island,z_log_gdp,spatial_lag,local_moran_i,local_perm_mean,local_p_two_sided,local_q_bh,local_p_holm,lisa_quadrant,lisa_fdr_cluster,lisa_holm_cluster
NL41,NL,Noord-Brabant,Netherlands,T,F,True,EU27,2023,PPS_HAB_EU27_2020,135,4.90527477843843,,,125-149,6,False,1.1769718098359208,0.7709759947077253,0.9074170118312007,-0.007670723285276639,0.05372,0.20145,1.0,High-High,Not significant,Not significant
NL42,NL,Limburg (NL),Netherlands,T,F,True,EU27,2023,PPS_HAB_EU27_2020,109,4.6913478822291435,,,100-124,6,False,0.6446996441874406,0.6638167884325539,0.42796244730811706,-0.0027322463767002056,0.09846,0.27897000000000005,1.0,High-High,Not significant,Not significant
PL21,PL,Małopolskie,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,69,4.23410650459726,,,50-74,5,False,-0.49296402788360183,-0.8168365752156207,0.4026710482409391,6.765601448610623e-05,0.06701,0.22748684210526318,1.0,Low-Low,Not significant,Not significant
PL22,PL,Śląskie,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,79,4.3694478524670215,,,75-99,6,False,-0.1562208057412737,-0.6383183132710613,0.09971860121861595,0.00018990701958640515,0.11574,0.290225,1.0,Low-Low,Not significant,Not significant
PL41,PL,Wielkopolskie,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,81,4.394449154672439,,,75-99,7,False,-0.09401498915292406,-0.5437320085772552,0.05111895888848826,0.0001692532378794173,0.14792,0.3565277777777777,1.0,Low-Low,Not significant,Not significant
PL42,PL,Zachodniopomorskie,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,63,4.143134726391533,,,50-74,5,False,-0.719311187854942,-0.21575641699660963,0.15519600459715746,-0.0006365782048491107,0.62601,0.80427,1.0,Low-Low,Not significant,Not significant
PL43,PL,Lubuskie,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,61,4.110873864173311,,,50-74,5,False,-0.7995795379448755,-0.10866246841694324,0.0868842862887691,-0.0008227373203321635,0.80274,0.9070891592920354,1.0,Low-Low,Not significant,Not significant
PL51,PL,Dolnośląskie,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,82,4.406719247264253,,,75-99,6,False,-0.0634857341958336,-0.34013310345809633,0.021593599797344674,9.072737477989303e-05,0.40155,0.6603682692307693,1.0,Low-Low,Not significant,Not significant
PL52,PL,Opolskie,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,62,4.127134385045092,,,50-74,6,False,-0.7591216861629866,-0.2404228097367193,0.18251016871938128,-0.0008934604409012898,0.54966,0.7518409090909091,1.0,Low-Low,Not significant,Not significant
PL61,PL,Kujawsko-pomorskie,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,62,4.127134385045092,,,50-74,5,False,-0.7591216861629866,-0.4719073098961426,0.3582350728009988,-0.0007284268163447478,0.28524,0.5259237410071942,1.0,Low-Low,Not significant,Not significant
PL62,PL,Warmińsko-mazurskie,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,54,3.9889840465642745,,,50-74,5,False,-1.1028539664477277,-0.6035419918491559,0.6656186796286038,-0.0026592930284978183,0.17012,0.3873190677966102,1.0,Low-Low,Not significant,Not significant
PL63,PL,Pomorskie,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,73,4.290459441148391,,,50-74,4,False,-0.35275211385958116,-0.668825457404645,0.2359295939025898,0.0002871353181109507,0.17923,0.3873190677966102,1.0,Low-Low,Not significant,Not significant
PL71,PL,Łódzkie,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,73,4.290459441148391,,,50-74,6,False,-0.35275211385958116,-0.5323286134992489,0.1877800436798,0.0001884444355611716,0.19096,0.40243636363636365,1.0,Low-Low,Not significant,Not significant
PL72,PL,Świętokrzyskie,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,57,4.04305126783455,,,50-74,6,False,-0.9683291476144239,-0.6109436086364151,0.59159450379138,-0.002113895157273736,0.13035,0.3196081730769231,1.0,Low-Low,Not significant,Not significant
PL81,PL,Lubelskie,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,53,3.970291913552122,,,50-74,4,False,-1.1493619198433327,-0.8413039798541663,0.966962757457021,-0.0028772170609138365,0.08887,0.26661,1.0,Low-Low,Not significant,Not significant
PL82,PL,Podkarpackie,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,55,4.007333185232471,,,50-74,4,False,-1.0571994183298024,-0.9283772654472715,0.981479905021468,-0.002017550206268277,0.06095,0.21890492957746477,1.0,Low-Low,Not significant,Not significant
PL84,PL,Podlaskie,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,59,4.07753744390572,,,50-74,4,False,-0.8825239873115402,-0.8188820145506829,0.7226830206189754,-0.0012042982053342521,0.0984,0.27897000000000005,1.0,Low-Low,Not significant,Not significant
PL91,PL,Warszawski stołeczny,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,155,5.043425116919247,,,150+,1,False,1.520704090120662,-0.4571633661608987,-0.6952102007742086,-0.010355457157415092,0.66249,0.8220362318840579,1.0,High-Low,Not significant,Not significant
PL92,PL,Mazowiecki regionalny,Poland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,70,4.248495242049359,,,50-74,7,False,-0.4571633661608987,-0.5277483901598471,0.241267230531471,0.00015784552647565324,0.15912,0.3714654545454545,1.0,Low-Low,Not significant,Not significant
PT11,PT,Norte,Portugal,T,F,True,EU27,2023,PPS_HAB_EU27_2020,69,4.23410650459726,,,50-74,3,False,-0.49296402788360183,-0.13522471603526806,0.06666092068616203,0.0002964169741196385,0.81584,0.9164722466960352,1.0,Low-Low,Not significant,Not significant
PT15,PT,Algarve,Portugal,T,F,True,EU27,2023,PPS_HAB_EU27_2020,87,4.465908118654584,,,75-99,2,False,0.08378227798716627,-0.3746545806599001,-0.031389414226012956,-0.0002632876657349678,0.59722,0.7931828125,1.0,High-Low,Not significant,Not significant
PT19,PT,Centro (PT),Portugal,T,F,True,EU27,2023,PPS_HAB_EU27_2020,70,4.248495242049359,,,50-74,5,False,-0.4571633661608987,-0.3590518204431641,0.16414533885999547,0.00011125643376715562,0.41836,0.6752012658227848,1.0,Low-Low,Not significant,Not significant
PT1A,PT,Grande Lisboa,Portugal,T,F,True,EU27,2023,PPS_HAB_EU27_2020,127,4.844187086458591,,,125-149,1,False,1.0249793363286812,-0.6801276526502987,-0.697116790032287,-0.004646965077643569,0.48817,0.7164067415730336,1.0,High-Low,Not significant,Not significant
PT1B,PT,Península de Setúbal,Portugal,T,F,True,EU27,2023,PPS_HAB_EU27_2020,54,3.9889840465642745,,,50-74,2,False,-1.1028539664477277,-0.45007473426761996,0.4963667058849517,-0.002061426648180147,0.52137,0.7345267955801106,1.0,Low-Low,Not significant,Not significant
PT1C,PT,Alentejo,Portugal,T,F,True,EU27,2023,PPS_HAB_EU27_2020,77,4.343805421853684,,,75-99,6,False,-0.22002181588494119,-0.5238022364779193,0.11524791923446519,0.00019851682402083495,0.19829,0.40451159999999997,1.0,Low-Low,Not significant,Not significant
PT1D,PT,Oeste e Vale do Tejo,Portugal,T,F,True,EU27,2023,PPS_HAB_EU27_2020,64,4.1588830833596715,,,50-74,4,False,-0.6801276526502987,-0.1887649530412216,0.1283842644145699,-0.000333584245077479,0.70248,0.8449641509433962,1.0,Low-Low,Not significant,Not significant
PT20,PT,Região Autónoma dos Açores,Portugal,T,F,True,EU27,2023,PPS_HAB_EU27_2020,71,4.2626798770413155,,,50-74,0,True,,,,,,,,No contiguity neighbor,No contiguity neighbor,No contiguity neighbor
PT30,PT,Região Autónoma da Madeira,Portugal,T,F,True,EU27,2023,PPS_HAB_EU27_2020,86,4.454347296253507,,,75-99,0,True,,,,,,,,No contiguity neighbor,No contiguity neighbor,No contiguity neighbor
RO11,RO,Nord-Vest,Romania,T,F,True,EU27,2023,PPS_HAB_EU27_2020,69,4.23410650459726,,,50-74,5,False,-0.49296402788360183,-0.9145879770303951,0.4508589730108187,0.00013630992284377773,0.03978,0.16361129032258065,1.0,Low-Low,Not significant,Not significant
RO12,RO,Centru,Romania,T,F,True,EU27,2023,PPS_HAB_EU27_2020,70,4.248495242049359,,,50-74,6,False,-0.4571633661608987,-0.8524977158739473,0.38973072543341114,-2.4980881500407016e-05,0.03538,0.16047413793103446,1.0,Low-Low,Not significant,Not significant
RO21,RO,Nord-Est,Romania,T,F,True,EU27,2023,PPS_HAB_EU27_2020,47,3.8501476017100584,,,<50,3,False,-1.448293350101449,-0.6394855138863081,0.926162617247748,-0.004897014458649775,0.2603,0.5066908396946564,1.0,Low-Low,Not significant,Not significant
RO22,RO,Sud-Est,Romania,T,F,True,EU27,2023,PPS_HAB_EU27_2020,57,4.04305126783455,,,50-74,5,False,-0.9683291476144239,-1.1944511027585671,1.156621818201312,-0.0015665673471781105,0.0067,0.0597051724137931,1.0,Low-Low,Not significant,Not significant
RO31,RO,Sud-Muntenia,Romania,T,F,True,EU27,2023,PPS_HAB_EU27_2020,54,3.9889840465642745,,,50-74,6,False,-1.1028539664477277,-0.6332052555951977,0.698332927708711,-0.0028415883626816203,0.11556,0.290225,1.0,Low-Low,Not significant,Not significant
RO32,RO,Bucureşti-Ilfov,Romania,T,F,True,EU27,2023,PPS_HAB_EU27_2020,181,5.198497031265826,,,150+,1,False,1.9065389951424199,-1.1028539664477277,-2.102634092980083,-0.015401573124508898,0.2749,0.5186999999999999,1.0,High-Low,Not significant,Not significant
RO41,RO,Sud-Vest Oltenia,Romania,T,F,True,EU27,2023,PPS_HAB_EU27_2020,59,4.07753744390572,,,50-74,5,False,-0.8825239873115402,-1.1379948605290264,1.0043077618541165,-0.0012511160180506806,0.00985,0.07611363636363636,1.0,Low-Low,Not significant,Not significant
RO42,RO,Vest,Romania,T,F,True,EU27,2023,PPS_HAB_EU27_2020,77,4.343805421853684,,,75-99,6,False,-0.22002181588494119,-1.1031822236639988,0.24272415610254033,0.00022096945363613444,0.00623,0.0597051724137931,1.0,Low-Low,Not significant,Not significant
RS11,RS,City of Belgrade,Serbia,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,82,4.406719247264253,p,,75-99,3,False,-0.0634857341958336,-2.08297192059161,0.132239001688064,0.00013409062925133172,0.00031,0.0074181818181818186,0.07626,Low-Low,Low-Low,Not significant
RS12,RS,Autonomous Province of Vojvodina,Serbia,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,46,3.828641396489095,p,,<50,6,False,-1.5018030051784055,-1.2138060321613766,1.8228975468036317,-0.006420650773116872,0.00234,0.03315,0.55692,Low-Low,Low-Low,Not significant
RS21,RS,Region Šumadije i Zapadne Srbije,Serbia,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,30,3.4011973816621555,p,,<50,4,False,-2.5653277675946056,-1.2359573801161374,3.1706357867754082,-0.021576281777711055,0.01106,0.08295,1.0,Low-Low,Not significant,Not significant
RS22,RS,Region Južne i Istočne Srbije,Serbia,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,35,3.5553480614894135,p,,<50,8,False,-2.18178498900182,-1.0367977161807742,2.2620696937945826,-0.0152736425517232,0.0023,0.03315,0.5497,Low-Low,Low-Low,Not significant
SE11,SE,Stockholm,Sweden,T,F,True,EU27,2023,PPS_HAB_EU27_2020,151,5.017279836814924,,,150+,1,False,1.4556519386184061,0.32871132464450503,0.47848927696459803,-0.009071256403501862,0.74919,0.8885741860465116,1.0,High-High,Not significant,Not significant
SE12,SE,Östra Mellansverige,Sweden,T,F,True,EU27,2023,PPS_HAB_EU27_2020,96,4.564348191467836,,,75-99,4,False,0.32871132464450503,0.6129121506279537,0.20147116492362704,-0.001155554130640593,0.21565,0.4257126923076923,1.0,High-High,Not significant,Not significant
SE21,SE,Småland med öarna,Sweden,T,F,True,EU27,2023,PPS_HAB_EU27_2020,95,4.553876891600541,,,75-99,3,False,0.30265765137442097,0.4241539339650313,0.12837343347507763,-0.001070134410637299,0.45643,0.6970508982035928,1.0,High-High,Not significant,Not significant
SE22,SE,Sydsverige,Sweden,T,F,True,EU27,2023,PPS_HAB_EU27_2020,94,4.543294782270004,,,75-99,2,False,0.27632827273947125,0.4850399279427694,0.13403024549810305,-0.0010236915947480548,0.49048,0.7164067415730336,1.0,High-High,Not significant,Not significant
SE23,SE,Västsverige,Sweden,T,F,True,EU27,2023,PPS_HAB_EU27_2020,110,4.700480365792417,,,100-124,4,False,0.6674222045111178,0.23340351419156669,0.1557786879823774,-0.0033300371897317252,0.6308,0.80427,1.0,High-High,Not significant,Not significant
SE31,SE,Norra Mellansverige,Sweden,T,F,True,EU27,2023,PPS_HAB_EU27_2020,85,4.442651256490317,,,75-99,3,False,0.02591680800786937,0.4329303935100145,0.011220173889370381,-6.620636706759508e-05,0.44815,0.6970508982035928,1.0,High-High,Not significant,Not significant
SE32,SE,Mellersta Norrland,Sweden,T,F,True,EU27,2023,PPS_HAB_EU27_2020,95,4.553876891600541,,,75-99,2,False,0.30265765137442097,0.335308226097655,0.10148360019723958,-0.001288334486668395,0.6291,0.80427,1.0,High-High,Not significant,Not significant
SE33,SE,Övre Norrland,Sweden,T,F,True,EU27,2023,PPS_HAB_EU27_2020,109,4.6913478822291435,,,100-124,2,False,0.6446996441874406,0.20743785122140518,0.13373510887344717,-0.003320561256767716,0.76217,0.8956375576036867,1.0,High-High,Not significant,Not significant
SI03,SI,Vzhodna Slovenija,Slovenia,T,F,True,EU27,2023,PPS_HAB_EU27_2020,73,4.290459441148391,,,50-74,8,False,-0.35275211385958116,-0.05097864420208985,0.017982824503982676,-2.0826742477757648e-05,0.8845,0.9541285714285713,1.0,Low-Low,Not significant,Not significant
SI04,SI,Zahodna Slovenija,Slovenia,T,F,True,EU27,2023,PPS_HAB_EU27_2020,112,4.718498871295094,,,100-124,4,False,0.7122541032372909,0.13801754381150577,0.09830356189847755,-0.003633369082381563,0.77145,0.8991184090909091,1.0,High-High,Not significant,Not significant
SK01,SK,Bratislavský kraj,Slovakia,T,F,True,EU27,2023,PPS_HAB_EU27_2020,151,5.017279836814924,,,150+,4,False,1.4556519386184061,-0.13626247535301192,-0.19835073640855458,-0.011590752023972974,0.79437,0.9070891592920354,1.0,High-Low,Not significant,Not significant
SK02,SK,Západné Slovensko,Slovakia,T,F,True,EU27,2023,PPS_HAB_EU27_2020,69,4.23410650459726,,,50-74,9,False,-0.49296402788360183,-0.26820059149599146,0.13221324386462843,-0.0002638625093917003,0.41439,0.673053821656051,1.0,Low-Low,Not significant,Not significant
SK03,SK,Stredné Slovensko,Slovakia,T,F,True,EU27,2023,PPS_HAB_EU27_2020,61,4.110873864173311,,,50-74,7,False,-0.7995795379448755,-0.6309966202319032,0.5045319860498032,-0.0009119751779022481,0.09101,0.26985523255813954,1.0,Low-Low,Not significant,Not significant
SK04,SK,Východné Slovensko,Slovakia,T,F,True,EU27,2023,PPS_HAB_EU27_2020,54,3.9889840465642745,,,50-74,5,False,-1.1028539664477277,-1.0180521337823305,1.1227628337924158,-0.00260398164158359,0.02137,0.12384886363636363,1.0,Low-Low,Not significant,Not significant
TR10,TR,İstanbul,Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,108,4.68213122712422,,,100-124,2,False,0.6217676563931923,-0.007944148319312158,-0.004939414482538638,-0.0032536664364278866,0.99623,0.99623,1.0,High-Low,Not significant,Not significant
TR21,TR,"Tekirdağ, Edirne, Kırklareli",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,79,4.3694478524670215,,,75-99,5,False,-0.1562208057412737,-0.9201816853437527,0.14375152431276422,0.00019251800114130087,0.03871,0.16207131147540985,1.0,Low-Low,Not significant,Not significant
TR22,TR,"Balıkesir, Çanakkale",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,63,4.143134726391533,,,50-74,4,False,-0.719311187854942,-0.46144337684768516,0.331921383528104,-0.0005896883380531626,0.35336,0.6088297297297298,1.0,Low-Low,Not significant,Not significant
TR31,TR,İzmir,Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,77,4.343805421853684,,,75-99,3,False,-0.22002181588494119,-0.8855784689220687,0.1948465828408395,0.00038970949767750036,0.12419,0.30746067961165047,1.0,Low-Low,Not significant,Not significant
TR32,TR,"Aydın, Denizli, Muğla",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,58,4.060443010546419,,,50-74,3,False,-0.9250566993076375,-0.5631842338831556,0.5209773484980524,-0.0011524672812986624,0.32453,0.5746885416666667,1.0,Low-Low,Not significant,Not significant
TR33,TR,"Manisa, Afyonkarahisar, Kütahya, Uşak",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,56,4.02535169073515,,,50-74,6,False,-1.012367519603627,-0.6469284003028409,0.6549292999757294,-0.002151178555790523,0.10819,0.290225,1.0,Low-Low,Not significant,Not significant
TR41,TR,"Bursa, Eskişehir, Bilecik",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,70,4.248495242049359,,,50-74,5,False,-0.4571633661608987,-0.43326686681024373,0.1980737392769568,0.00012396809509758705,0.32812,0.5770386206896552,1.0,Low-Low,Not significant,Not significant
TR42,TR,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,89,4.48863636973214,,,75-99,5,False,0.14033250910264938,-0.37944145131064266,-0.053247970919973256,-0.00033860929875866616,0.39529,0.6588166666666666,1.0,High-Low,Not significant,Not significant
TR51,TR,Ankara,Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,104,4.6443908991413725,,,100-124,5,False,0.5278658307524287,-0.7723021213150887,-0.4076719008598522,-0.0021551718762231474,0.08392,0.26097073170731705,1.0,High-Low,Not significant,Not significant
TR52,TR,"Konya, Karaman",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,54,3.9889840465642745,,,50-74,6,False,-1.1028539664477277,-0.6320566675583295,0.6970662028364365,-0.0029668232859793205,0.11609,0.290225,1.0,Low-Low,Not significant,Not significant
TR61,TR,"Antalya, Isparta, Burdur",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,70,4.248495242049359,,,50-74,4,False,-0.4571633661608987,-1.0592584943618706,0.48425417891699807,0.0002068792916185063,0.03378,0.1566163636363636,1.0,Low-Low,Not significant,Not significant
TR62,TR,"Adana, Mersin",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,52,3.9512437185814275,,,50-74,5,False,-1.1967557920884904,-1.1801318430702734,1.412329618622415,-0.0032234209262561597,0.00748,0.06152903225806452,1.0,Low-Low,Not significant,Not significant
TR63,TR,"Hatay, Kahramanmaraş, Osmaniye",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,40,3.6888794541139363,,,<50,4,False,-1.8495451220484893,-1.5321873099448737,2.833849565173138,-0.00954254737682813,0.00181,0.029484375,0.43802,Low-Low,Low-Low,Not significant
TR71,TR,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,52,3.9512437185814275,,,50-74,6,False,-1.1967557920884904,-0.9967931249745876,1.1929179458273242,-0.003577055844243867,0.01314,0.09522236842105262,1.0,Low-Low,Not significant,Not significant
TR72,TR,"Kayseri, Sivas, Yozgat",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,50,3.912023005428146,,,50-74,7,False,-1.294340968605761,-1.5858969792212156,2.0526914321941385,-0.0038606450751130818,2e-05,0.00102,0.00506,Low-Low,Low-Low,Low-Low
TR81,TR,"Zonguldak, Karabük, Bartın",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,49,3.8918202981106265,,,<50,2,False,-1.3446073865569588,-0.5523687409391635,0.7427190891699665,-0.002997512085023213,0.42783,0.6861424528301887,1.0,Low-Low,Not significant,Not significant
TR82,TR,"Kastamonu, Çankırı, Sinop",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,51,3.9318256327243257,,,50-74,5,False,-1.2450699909809766,-0.7085537402534741,0.8821989989869302,-0.0034991584939886274,0.10838,0.290225,1.0,Low-Low,Not significant,Not significant
TR83,TR,"Samsun, Tokat, Çorum, Amasya",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,43,3.7612001156935624,,,<50,4,False,-1.669603862476999,-1.3810685271779954,2.3058373473218015,-0.007781218684325742,0.00481,0.051743750000000005,1.0,Low-Low,Not significant,Not significant
TR90,TR,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,41,3.713572066704308,,,<50,4,False,-1.7881073570367538,-1.7452744195866274,3.120738029710899,-0.0081694660685808,0.00049,0.0104125,0.11956,Low-Low,Low-Low,Not significant
TRA1,TR,"Erzurum, Erzincan, Bayburt",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,44,3.784189633918261,,,<50,5,False,-1.6124035717725318,-2.002458820123007,3.2287717538937466,-0.007019418315643084,2e-05,0.00102,0.00506,Low-Low,Low-Low,Low-Low
TRA2,TR,"Ağrı, Kars, Iğdır, Ardahan",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,32,3.4657359027997265,,,<50,3,False,-2.4047492754912176,-2.0458333570846112,4.919716283224984,-0.017090485476757202,0.00032,0.0074181818181818186,0.07840000000000001,Low-Low,Low-Low,Not significant
TRB1,TR,"Malatya, Elazığ, Bingöl, Tunceli",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,41,3.713572066704308,,,<50,6,False,-1.7881073570367538,-2.0440335569748713,3.654951441256772,-0.009117675334753887,1e-05,0.00102,0.00255,Low-Low,Low-Low,Low-Low
TRB2,TR,"Van, Muş, Bitlis, Hakkari",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,28,3.332204510175204,,,<50,5,False,-2.7369891424445485,-2.1961093175011386,6.010727357621924,-0.023914328366154355,1e-05,0.00102,0.00255,Low-Low,Low-Low,Low-Low
TRC1,TR,"Gaziantep, Adıyaman, Kilis",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,40,3.6888794541139363,,,<50,3,False,-1.8495451220484893,-2.1863432980048843,4.04374058194834,-0.00945219870569741,0.00012,0.0038250000000000003,0.02976,Low-Low,Low-Low,Low-Low
TRC2,TR,"Şanlıurfa, Diyarbakır",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,26,3.258096538021482,,,<50,4,False,-2.9213774149294105,-2.1571376474513926,6.301813204158459,-0.02670662996605909,2e-05,0.00102,0.00506,Low-Low,Low-Low,Low-Low
TRC3,TR,"Mardin, Batman, Şırnak, Siirt",Türkiye,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,34,3.5263605246161616,,,<50,2,False,-2.253908968275779,-2.8291832786869797,6.376721564728457,-0.012434054186579604,4e-05,0.0017000000000000001,0.01,Low-Low,Low-Low,Low-Low
